time,open,high,low,close,volumeto,coin
2022-08-23,21399.66,21675.25,20896.83,21520.62,879396196.46,bitcoin
2022-08-24,21520.62,21879.03,21154.75,21369.05,912147556.2,bitcoin
2022-08-25,21369.05,21811.37,21314.81,21565.47,674553131.93,bitcoin
2022-08-26,21565.47,21856.85,20121.8,20247.99,1564850841.73,bitcoin
2022-08-27,20247.99,20363.82,19828.05,20038.42,774590756.91,bitcoin
2022-08-28,20038.42,20155.59,19527.69,19554.08,597441164.24,bitcoin
2022-08-29,19554.08,20415.53,19548.16,20292.37,1043661877.31,bitcoin
2022-08-30,20292.37,20574.12,19548.55,19813.51,1405744450.56,bitcoin
2022-08-31,19813.51,20483.64,19804.19,20050.28,1165077708.26,bitcoin
2022-09-01,20050.28,20204.51,19571.05,20129.93,896421556.74,bitcoin
2022-09-02,20129.93,20439.1,19760.56,19957.44,836881983.68,bitcoin
2022-09-03,19957.44,20052.13,19659.2,19834.79,339922228.57,bitcoin
2022-09-04,19834.79,20022.47,19591.33,20003.46,387149235.82,bitcoin
2022-09-05,20003.46,20051.73,19638.59,19793.29,518213568.45,bitcoin
2022-09-06,19793.29,20177.38,18707.09,18791.95,1428040857.48,bitcoin
2022-09-07,18791.95,19458.77,18559.15,19287.52,961396794.5,bitcoin
2022-09-08,19287.52,19452.91,19023.78,19321.77,850349370.86,bitcoin
2022-09-09,19321.77,21559.78,19299.24,21369.73,1657848347.88,bitcoin
2022-09-10,21369.73,21807.62,21138.54,21655.13,752905078.21,bitcoin
2022-09-11,21655.13,21850.77,21366.74,21836.45,600008216.45,bitcoin
2022-09-12,21836.45,22482.54,21567.71,22400.52,1264510737.92,bitcoin
2022-09-13,22400.52,22767.89,19914.37,20173.77,1788207293.16,bitcoin
2022-09-14,20173.77,20530.34,19652.44,20233.68,1065222653.27,bitcoin
2022-09-15,20233.68,20333.61,19529.68,19700.15,892897629.94,bitcoin
2022-09-16,19700.15,19889.64,19346.99,19804.02,948028635.91,bitcoin
2022-09-17,19804.02,20189.93,19756.39,20118.35,723991455.67,bitcoin
2022-09-18,20118.35,20120.58,19345.98,19417.72,622064584.36,bitcoin
2022-09-19,19417.72,19681.29,18292.38,19541.28,1289079956.8,bitcoin
2022-09-20,19541.28,19634.28,18735.87,18879.95,1124075891.27,bitcoin
2022-09-21,18879.95,19744.77,18189.92,18468.05,1811417134.73,bitcoin
2022-09-22,18468.05,19509.87,18366.46,19405.96,1827681691.12,bitcoin
2022-09-23,19405.96,19500.17,18540.64,19291.13,1261371285.29,bitcoin
2022-09-24,19291.13,19308.47,18813.25,18924.39,566563739.62,bitcoin
2022-09-25,18924.39,19172.03,18652.6,18809.94,544445399.91,bitcoin
2022-09-26,18809.94,19316.15,18689.2,19230.96,1874981288.59,bitcoin
2022-09-27,19230.96,20377.45,18832.07,19081.4,2089386131.83,bitcoin
2022-09-28,19081.4,19774.99,18494.71,19412.67,1792918120.6,bitcoin
2022-09-29,19412.67,19641.07,18848.01,19593.46,1327829608.79,bitcoin
2022-09-30,19593.46,20180.46,19201.02,19425.63,1428753976.44,bitcoin
2022-10-01,19425.63,19482.38,19188.77,19313.96,286091612.81,bitcoin
2022-10-02,19313.96,19394.33,18929.91,19058.15,485799328.96,bitcoin
2022-10-03,19058.15,19697.23,18988.8,19632.35,1106456268.73,bitcoin
2022-10-04,19632.35,20459.26,19499.64,20344.58,1290593290.94,bitcoin
2022-10-05,20344.58,20366.34,19757.31,20160.74,1195512448.37,bitcoin
2022-10-06,20160.74,20449.46,19866.54,19965.12,1502842418.9,bitcoin
2022-10-07,19965.12,20058.36,19331.73,19532.81,1177831670.26,bitcoin
2022-10-08,19532.81,19625.41,19273.73,19419.32,339438324.44,bitcoin
2022-10-09,19419.32,19558.67,19325.6,19442.41,386265984.43,bitcoin
2022-10-10,19442.41,19526.12,19052.64,19131.36,856332007.87,bitcoin
2022-10-11,19131.36,19263.78,18858.74,19058.29,1173375200.58,bitcoin
2022-10-12,19058.29,19231.72,18977.33,19154.85,744262154.09,bitcoin
2022-10-13,19154.85,19504.63,18229.27,19378.91,1669767296.93,bitcoin
2022-10-14,19378.91,19946.24,19085.87,19182.01,1445859713.35,bitcoin
2022-10-15,19182.01,19226.15,18989.54,19069.72,290658263.23,bitcoin
2022-10-16,19069.72,19424.55,19065.87,19264.26,303391318.02,bitcoin
2022-10-17,19264.26,19676.02,19159.47,19550.49,831592233.83,bitcoin
2022-10-18,19550.49,19698.1,19095.12,19330.29,1167039781.8,bitcoin
2022-10-19,19330.29,19359.2,19075.49,19123.89,943284685.97,bitcoin
2022-10-20,19123.89,19339.65,18927.42,19043.54,1244652119.42,bitcoin
2022-10-21,19043.54,19248.63,18696.2,19166.4,1191982244.05,bitcoin
2022-10-22,19166.4,19254.68,19116.62,19207.57,314703377.71,bitcoin
2022-10-23,19207.57,19687.8,19081.67,19572.6,607568457.44,bitcoin
2022-10-24,19572.6,19593.09,19164.18,19331.06,1228052555.79,bitcoin
2022-10-25,19331.06,20414.92,19243.03,20087.18,2052122456.45,bitcoin
2022-10-26,20087.18,21013.26,20059.27,20776.76,2453067543.31,bitcoin
2022-10-27,20776.76,20876.24,20207.09,20295.28,1813055358.34,bitcoin
2022-10-28,20295.28,20751.67,20031.32,20599.89,1597589795.85,bitcoin
2022-10-29,20599.89,21064.84,20564.11,20820.19,1219658735.57,bitcoin
2022-10-30,20820.19,20936.41,20523.41,20630.65,797587682.85,bitcoin
2022-10-31,20630.65,20833.31,20242.91,20492.56,1260610163.71,bitcoin
2022-11-01,20492.56,20684.6,20336.33,20480.27,997276692.3,bitcoin
2022-11-02,20480.27,20801.56,20061.18,20150.33,1861306372.17,bitcoin
2022-11-03,20150.33,20385.92,20040.32,20207.99,1095711784.35,bitcoin
2022-11-04,20207.99,21295.37,20182.9,21150.6,2037648086.91,bitcoin
2022-11-05,21150.6,21471.49,21085.76,21301.57,706196028.56,bitcoin
2022-11-06,21301.57,21363.27,20893.65,20910.59,586960236.65,bitcoin
2022-11-07,20910.59,21066.63,20395.49,20593.73,1506814091.81,bitcoin
2022-11-08,20593.73,20672.25,17452.87,18544.7,4026079371.74,bitcoin
2022-11-09,18544.7,18581.64,15546.97,15820.02,4215919087.89,bitcoin
2022-11-10,15820.02,18113.28,15674.81,17559.67,2835119228.72,bitcoin
2022-11-11,17559.67,17644.1,16383.43,17007.72,1767514338.22,bitcoin
2022-11-12,17007.72,17067.53,16603.78,16773.9,582536367.95,bitcoin
2022-11-13,16773.9,16921.72,16235.01,16307.47,586182485.99,bitcoin
2022-11-14,16307.47,17157.81,15797.71,16592.04,1384247874.05,bitcoin
2022-11-15,16592.04,17091.76,16509.15,16879.14,1282932319.76,bitcoin
2022-11-16,16879.14,16988.63,16373.11,16648.05,1075046774.52,bitcoin
2022-11-17,16648.05,16731.41,16405.81,16680.21,650179026.0,bitcoin
2022-11-18,16680.21,16975.14,16531.77,16677.95,753255014.89,bitcoin
2022-11-19,16677.95,16798.75,16539.01,16683.72,282884885.11,bitcoin
2022-11-20,16683.72,16730.0,16169.2,16253.6,470894190.07,bitcoin
2022-11-21,16253.6,16272.47,15480.69,15760.19,1289350720.98,bitcoin
2022-11-22,15760.19,16277.08,15600.3,16198.25,1184556737.9,bitcoin
2022-11-23,16198.25,16676.49,16144.79,16590.98,1087435133.37,bitcoin
2022-11-24,16590.98,16787.9,16453.52,16588.46,624934230.62,bitcoin
2022-11-25,16588.46,16605.86,16336.71,16508.33,572460119.25,bitcoin
2022-11-26,16508.33,16687.21,16382.61,16451.53,346443601.6,bitcoin
2022-11-27,16451.53,16587.18,16401.91,16420.87,300543689.5,bitcoin
2022-11-28,16420.87,16477.82,16000.76,16207.01,867757025.61,bitcoin
2022-11-29,16207.01,16528.39,16096.7,16431.79,833578637.87,bitcoin
2022-11-30,16431.79,17216.6,16424.76,17162.35,1460126671.64,bitcoin
2022-12-01,17162.35,17255.22,16865.92,16978.64,978462617.82,bitcoin
2022-12-02,16978.64,17102.08,16827.01,17094.49,771518084.81,bitcoin
2022-12-03,17094.49,17152.49,16868.66,16888.31,419139334.98,bitcoin
2022-12-04,16888.31,17194.4,16884.91,17111.76,508091945.23,bitcoin
2022-12-05,17111.76,17409.45,16879.12,16966.84,1077884559.22,bitcoin
2022-12-06,16966.84,17101.02,16917.86,17086.52,811906594.36,bitcoin
2022-12-07,17086.52,17126.91,16713.28,16837.85,710367336.21,bitcoin
2022-12-08,16837.85,17286.64,16757.86,17226.02,827814503.9,bitcoin
2022-12-09,17226.02,17319.38,17077.4,17126.85,712368959.63,bitcoin
2022-12-10,17126.85,17221.25,17102.71,17129.19,296657331.89,bitcoin
2022-12-11,17129.19,17259.64,17080.42,17094.83,379827965.39,bitcoin
2022-12-12,17094.83,17239.13,16881.75,17208.66,739369625.44,bitcoin
2022-12-13,17208.66,17945.07,17096.23,17775.32,1407400841.45,bitcoin
2022-12-14,17775.32,18344.32,17684.33,17801.37,1523737945.31,bitcoin
2022-12-15,17801.37,17853.72,17296.89,17359.21,1200283423.38,bitcoin
2022-12-16,17359.21,17520.63,16611.58,16658.44,1508594012.33,bitcoin
2022-12-17,16658.44,16794.06,16593.68,16780.55,684665347.29,bitcoin
2022-12-18,16780.55,16830.84,16673.02,16742.74,421765916.48,bitcoin
2022-12-19,16742.74,16813.47,16350.32,16442.79,1050395879.84,bitcoin
2022-12-20,16442.79,17028.68,16404.94,16901.12,1315229591.09,bitcoin
2022-12-21,16901.12,16922.92,16737.8,16821.13,711271059.5,bitcoin
2022-12-22,16821.13,16860.78,16571.31,16816.01,814340454.91,bitcoin
2022-12-23,16816.01,16907.78,16763.01,16780.97,789038908.8,bitcoin
2022-12-24,16780.97,16857.81,16779.49,16837.16,293139806.69,bitcoin
2022-12-25,16837.16,16850.93,16736.37,16829.1,295850564.63,bitcoin
2022-12-26,16829.1,16926.73,16796.91,16916.07,347724478.09,bitcoin
2022-12-27,16916.07,16960.3,16606.04,16700.54,720956171.23,bitcoin
2022-12-28,16700.54,16767.99,16471.35,16540.47,901583901.63,bitcoin
2022-12-29,16540.47,16650.11,16487.13,16631.24,682471478.61,bitcoin
2022-12-30,16631.24,16637.25,16364.76,16599.47,880260779.52,bitcoin
2022-12-31,16599.47,16625.46,16487.05,16531.31,456998456.42,bitcoin
2023-01-01,16531.31,16619.82,16502.85,16613.87,335220861.58,bitcoin
2023-01-02,16613.87,16768.07,16544.15,16670.08,503360386.62,bitcoin
2023-01-03,16670.08,16766.7,16605.01,16670.16,628582193.83,bitcoin
2023-01-04,16670.16,16972.62,16651.02,16846.82,990689260.54,bitcoin
2023-01-05,16846.82,16869.84,16764.64,16825.87,524511536.58,bitcoin
2023-01-06,16825.87,17013.77,16687.42,16946.16,883642131.54,bitcoin
2023-01-07,16946.16,16972.62,16905.39,16942.73,196915427.54,bitcoin
2023-01-08,16942.73,17132.21,16913.28,17115.81,359149910.85,bitcoin
2023-01-09,17115.81,17387.59,17103.2,17179.03,1271943559.93,bitcoin
2023-01-10,17179.03,17484.36,17148.57,17442.44,997764944.91,bitcoin
2023-01-11,17442.44,17986.45,17324.71,17938.0,1113334370.52,bitcoin
2023-01-12,17938.0,19092.31,17906.4,18849.0,2252897545.61,bitcoin
2023-01-13,18849.0,19992.23,18717.45,19932.05,1820146569.6,bitcoin
2023-01-14,19932.05,21255.15,19895.77,20954.52,2223938908.13,bitcoin
2023-01-15,20954.52,21047.91,20575.44,20878.94,924310249.74,bitcoin
2023-01-16,20878.94,21438.83,20635.89,21188.92,1399257790.94,bitcoin
2023-01-17,21188.92,21555.18,20866.41,21136.12,1181967488.8,bitcoin
2023-01-18,21136.12,21624.6,20411.68,20678.47,1733563128.99,bitcoin
2023-01-19,20678.47,21180.98,20670.44,21082.28,1141134569.38,bitcoin
2023-01-20,21082.28,22724.89,20884.26,22676.2,1793127005.71,bitcoin
2023-01-21,22676.2,23327.14,22465.82,22789.92,2212422402.47,bitcoin
2023-01-22,22789.92,23072.22,22343.13,22714.99,1419749432.93,bitcoin
2023-01-23,22714.99,23154.59,22585.74,22917.47,1622068993.43,bitcoin
2023-01-24,22917.47,23159.62,22485.0,22637.8,1788469593.53,bitcoin
2023-01-25,22637.8,23801.04,22354.6,23066.28,2010835832.21,bitcoin
2023-01-26,23066.28,23268.02,22870.4,23009.15,1477492373.79,bitcoin
2023-01-27,23009.15,23485.53,22594.06,23077.75,1499524205.45,bitcoin
2023-01-28,23077.75,23181.57,22895.7,23031.02,465656885.65,bitcoin
2023-01-29,23031.02,23948.42,22981.04,23747.26,1356557545.16,bitcoin
2023-01-30,23747.26,23796.62,22577.01,22833.34,1699735992.01,bitcoin
2023-01-31,22833.34,23271.14,22725.41,23129.7,1144361734.86,bitcoin
2023-02-01,23129.7,23799.9,22792.33,23730.52,1166002955.1,bitcoin
2023-02-02,23730.52,24229.18,23423.04,23470.8,1378661476.28,bitcoin
2023-02-03,23470.8,23709.93,23230.74,23437.21,961229252.16,bitcoin
2023-02-04,23437.21,23582.26,23268.8,23332.1,334962158.54,bitcoin
2023-02-05,23332.1,23429.68,22796.98,22940.79,628865943.88,bitcoin
2023-02-06,22940.79,23147.93,22655.5,22761.44,918256802.27,bitcoin
2023-02-07,22761.44,23343.29,22752.6,23252.78,852489794.18,bitcoin
2023-02-08,23252.78,23407.79,22688.45,22961.13,746102368.06,bitcoin
2023-02-09,22961.13,23000.67,21741.16,21807.55,1626493846.29,bitcoin
2023-02-10,21807.55,21940.0,21495.4,21634.86,1139170302.72,bitcoin
2023-02-11,21634.86,21897.19,21611.54,21862.19,371394433.41,bitcoin
2023-02-12,21862.19,22081.41,21659.69,21790.14,601407332.2,bitcoin
2023-02-13,21790.14,21895.37,21407.31,21787.77,1271661452.37,bitcoin
2023-02-14,21787.77,22308.02,21587.95,22208.56,1121665134.71,bitcoin
2023-02-15,22208.56,24338.52,22059.91,24332.21,1636571319.77,bitcoin
2023-02-16,24332.21,25233.22,23522.57,23533.22,2195432803.47,bitcoin
2023-02-17,23533.22,25012.32,23368.98,24578.28,2024871806.46,bitcoin
2023-02-18,24578.28,24854.76,24454.5,24638.27,550069111.96,bitcoin
2023-02-19,24638.27,25175.28,24253.13,24287.53,1073608902.53,bitcoin
2023-02-20,24287.53,25098.8,23873.19,24838.09,1341924666.63,bitcoin
2023-02-21,24838.09,25216.35,24168.6,24450.5,1699888067.11,bitcoin
2023-02-22,24450.5,24471.79,23597.76,24186.92,1707889533.14,bitcoin
2023-02-23,24186.92,24595.08,23629.29,23941.1,1630064365.85,bitcoin
2023-02-24,23941.1,24125.33,22830.91,23189.78,1610829236.2,bitcoin
2023-02-25,23190.14,23218.2,22809.19,23168.68,569329617.92,bitcoin
2023-02-26,23168.68,23671.2,23068.22,23557.29,632282012.46,bitcoin
2023-02-27,23557.29,23884.1,23148.47,23492.86,1057863335.56,bitcoin
2023-02-28,23492.86,23595.27,23038.65,23137.23,814380395.42,bitcoin
2023-03-01,23137.23,23980.02,23036.22,23642.8,1070132297.9,bitcoin
2023-03-02,23642.8,23794.81,23210.39,23467.23,813452928.16,bitcoin
2023-03-03,23467.23,23477.22,22134.9,22360.92,1328714697.97,bitcoin
2023-03-04,22360.92,22410.68,22177.19,22353.23,264342272.32,bitcoin
2023-03-05,22353.23,22638.92,22243.05,22434.09,468467084.05,bitcoin
2023-03-06,22434.09,22595.33,22311.67,22410.79,607585243.32,bitcoin
2023-03-07,22410.79,22540.85,21951.39,22201.44,865083425.31,bitcoin
2023-03-08,22201.44,22262.91,21628.01,21704.74,907354581.02,bitcoin
2023-03-09,21704.74,21822.92,20113.96,20370.48,1584851678.8,bitcoin
2023-03-10,20370.48,20371.25,19599.47,20206.71,2103890132.26,bitcoin
2023-03-11,20206.71,20847.88,19895.33,20613.6,1416403424.21,bitcoin
2023-03-12,20613.6,22224.01,20445.19,22183.71,1352204877.06,bitcoin
2023-03-13,22183.71,24596.0,21896.85,24207.1,2198916015.73,bitcoin
2023-03-14,24207.1,26522.41,24071.83,24757.56,2783419006.43,bitcoin
2023-03-15,24757.56,25272.47,23946.02,24372.11,1826358018.09,bitcoin
2023-03-16,24372.11,25211.23,24220.45,25049.83,1372954004.0,bitcoin
2023-03-17,25049.83,27782.88,24945.9,27441.41,2554985216.53,bitcoin
2023-03-18,27441.41,27749.91,26655.22,26973.46,1335463761.57,bitcoin
2023-03-19,26973.46,28441.41,26901.66,28040.29,1337898482.67,bitcoin
2023-03-20,28040.29,28539.63,27228.03,27807.05,1838684361.11,bitcoin
2023-03-21,27807.05,28494.87,27416.8,28188.11,1282225223.57,bitcoin
2023-03-22,28188.11,28902.98,26676.69,27316.18,2277940781.79,bitcoin
2023-03-23,27316.18,28807.82,27190.13,28345.7,1769187941.89,bitcoin
2023-03-24,28345.7,28421.94,27054.76,27493.01,1456957038.0,bitcoin
2023-03-25,27493.01,27819.55,27186.95,27492.83,618098148.62,bitcoin
2023-03-26,27492.83,28217.66,27448.83,27995.16,734596186.26,bitcoin
2023-03-27,27995.16,28045.33,26551.46,27146.01,1256153698.38,bitcoin
2023-03-28,27146.01,27527.5,26638.39,27266.08,997573892.51,bitcoin
2023-03-29,27266.08,28643.21,27254.72,28355.7,1396887121.69,bitcoin
2023-03-30,28355.7,29171.13,27735.19,28040.71,1666973949.92,bitcoin
2023-03-31,28040.71,28651.82,27552.64,28474.62,1278854661.75,bitcoin
2023-04-01,28474.62,28816.74,28263.72,28468.49,446928904.2,bitcoin
2023-04-02,28468.49,28537.18,27885.3,28187.85,461356032.51,bitcoin
2023-04-03,28187.85,28498.51,27292.3,27809.04,1328993515.18,bitcoin
2023-04-04,27809.04,28441.54,27671.89,28177.23,911124090.2,bitcoin
2023-04-05,28177.23,28766.02,27843.06,28180.06,1072312476.98,bitcoin
2023-04-06,28180.06,28191.21,27736.36,28043.49,730428566.02,bitcoin
2023-04-07,28043.49,28110.82,27786.82,27927.8,407205241.71,bitcoin
2023-04-08,27927.8,28168.77,27879.51,27953.93,259437156.74,bitcoin
2023-04-09,27953.93,28539.41,27825.42,28340.68,459285638.27,bitcoin
2023-04-10,28340.68,29776.84,28179.73,29655.75,1211248945.3,bitcoin
2023-04-11,29655.75,30558.49,29612.35,30226.45,1420381272.66,bitcoin
2023-04-12,30226.45,30499.62,29710.91,29905.56,1094799669.68,bitcoin
2023-04-13,29905.56,30603.93,29881.9,30407.76,967351995.59,bitcoin
2023-04-14,30407.76,31020.32,30015.78,30491.71,1491399385.72,bitcoin
2023-04-15,30491.71,30615.21,30237.51,30321.55,413221716.15,bitcoin
2023-04-16,30321.55,30562.42,30155.49,30322.37,524392638.12,bitcoin
2023-04-17,30322.37,30331.32,29265.91,29446.34,1037503329.39,bitcoin
2023-04-18,29446.34,30485.26,29135.27,30395.53,1095189891.18,bitcoin
2023-04-19,30395.53,30419.74,28615.79,28821.91,1600523152.28,bitcoin
2023-04-20,28821.91,29094.98,28007.09,28248.11,1180562733.76,bitcoin
2023-04-21,28248.11,28365.2,27173.44,27261.17,1207725781.37,bitcoin
2023-04-22,27261.17,27883.77,27150.5,27820.73,479603472.21,bitcoin
2023-04-23,27820.73,27822.57,27352.28,27596.85,504160726.43,bitcoin
2023-04-24,27596.85,27988.76,26998.44,27520.93,940115640.57,bitcoin
2023-04-25,27520.93,28394.39,27200.99,28308.07,876191270.4,bitcoin
2023-04-26,28308.07,30016.54,27261.2,28432.89,2278451179.33,bitcoin
2023-04-27,28432.89,29890.36,28397.94,29483.94,1850604653.99,bitcoin
2023-04-28,29483.94,29600.91,28920.19,29339.99,1030276785.7,bitcoin
2023-04-29,29339.99,29457.51,29078.4,29251.2,332020115.89,bitcoin
2023-04-30,29251.2,29958.96,29113.64,29236.81,685897041.94,bitcoin
2023-05-01,29236.81,29340.45,27680.56,28086.77,1246630368.83,bitcoin
2023-05-02,28086.77,28895.93,27899.16,28694.7,927486609.7,bitcoin
2023-05-03,28694.7,29278.11,28151.97,29041.65,1150554649.51,bitcoin
2023-05-04,29041.65,29376.48,28702.7,28865.72,799149017.42,bitcoin
2023-05-05,28865.72,29701.05,28852.44,29548.51,1039027772.96,bitcoin
2023-05-06,29548.51,29853.13,28449.95,28943.98,713641803.94,bitcoin
2023-05-07,28943.98,29212.06,28547.22,28572.81,480627306.93,bitcoin
2023-05-08,28572.81,28786.01,27396.42,27783.42,1136175854.67,bitcoin
2023-05-09,27783.42,27963.87,27510.12,27680.21,634693185.14,bitcoin
2023-05-10,27680.21,28330.36,26840.62,27628.73,1162217682.96,bitcoin
2023-05-11,27628.73,27642.56,26731.83,26991.62,802346192.21,bitcoin
2023-05-12,26991.62,27092.93,25833.3,26807.09,1123450368.34,bitcoin
2023-05-13,26807.09,27043.5,26705.45,26788.88,335722601.8,bitcoin
2023-05-14,26788.88,27189.55,26611.92,26931.44,319668371.39,bitcoin
2023-05-15,26931.44,27668.19,26759.29,27176.27,764041771.98,bitcoin
2023-05-16,27176.27,27304.97,26869.45,27036.57,649282623.49,bitcoin
2023-05-17,27036.57,27488.05,26565.39,27406.21,788279620.49,bitcoin
2023-05-18,27406.21,27476.67,26379.63,26823.31,749234030.86,bitcoin
2023-05-19,26823.31,27178.6,26668.92,26888.42,442561192.0,bitcoin
2023-05-20,26888.42,27164.5,26840.23,27118.54,199050865.32,bitcoin
2023-05-21,27118.54,27280.07,26691.06,26755.17,322799242.35,bitcoin
2023-05-22,26755.17,27084.08,26548.27,26855.4,474287648.56,bitcoin
2023-05-23,26855.4,27480.33,26808.03,27224.7,578611517.74,bitcoin
2023-05-24,27224.7,27225.89,26092.06,26326.17,843296169.29,bitcoin
2023-05-25,26326.17,26605.5,25882.27,26480.21,604389199.53,bitcoin
2023-05-26,26480.21,26940.67,26338.96,26719.7,542617989.88,bitcoin
2023-05-27,26719.7,26902.14,26585.34,26872.59,198605797.63,bitcoin
2023-05-28,26872.59,28249.51,26789.58,28077.57,543751511.42,bitcoin
2023-05-29,28077.57,28450.88,27546.65,27746.07,604161699.4,bitcoin
2023-05-30,27746.07,28052.68,27568.98,27703.56,656814149.04,bitcoin
2023-05-31,27703.56,27836.82,26853.57,27220.17,770131646.3,bitcoin
2023-06-01,27220.17,27347.94,26628.22,26825.73,645324727.67,bitcoin
2023-06-02,26825.73,27305.0,26519.23,27251.14,643162971.0,bitcoin
2023-06-03,27251.14,27330.86,26946.35,27078.3,219785033.16,bitcoin
2023-06-04,27078.3,27451.16,26964.17,27125.24,248793311.51,bitcoin
2023-06-05,27125.24,27135.1,25411.77,25740.46,973121005.98,bitcoin
2023-06-06,25740.46,27379.88,25380.61,27269.02,1007782393.96,bitcoin
2023-06-07,27269.02,27423.02,26132.38,26348.91,816508052.84,bitcoin
2023-06-08,26348.91,26816.33,26225.25,26509.09,401604313.0,bitcoin
2023-06-09,26509.09,26777.91,26290.32,26483.81,439912147.38,bitcoin
2023-06-10,26483.81,26533.58,25424.05,25856.18,809187356.13,bitcoin
2023-06-11,25856.18,26214.2,25655.94,25937.58,341057974.45,bitcoin
2023-06-12,25937.58,26099.5,25629.48,25905.64,441188405.58,bitcoin
2023-06-13,25905.64,26425.22,25717.6,25928.94,599487905.69,bitcoin
2023-06-14,25928.94,26074.14,24836.48,25125.73,684056303.1,bitcoin
2023-06-15,25125.73,25740.96,24765.75,25574.36,824201465.11,bitcoin
2023-06-16,25574.36,26479.27,25205.5,26330.59,715401866.52,bitcoin
2023-06-17,26330.59,26780.79,26170.91,26510.43,331591669.75,bitcoin
2023-06-18,26510.43,26686.77,26260.74,26338.0,248624880.04,bitcoin
2023-06-19,26338.0,27036.32,26265.34,26842.09,477713441.96,bitcoin
2023-06-20,26842.09,28407.13,26648.29,28319.35,1265530107.38,bitcoin
2023-06-21,28319.35,30780.84,28276.59,30000.55,1710075101.48,bitcoin
2023-06-22,30000.55,30499.85,29611.53,29892.81,1034077333.64,bitcoin
2023-06-23,29892.81,31416.26,29818.21,30705.39,1263857697.39,bitcoin
2023-06-24,30705.39,30811.37,30276.97,30548.2,399256498.04,bitcoin
2023-06-25,30548.2,31051.66,30297.61,30473.64,410384145.76,bitcoin
2023-06-26,30473.64,30658.58,29930.89,30271.91,656487409.95,bitcoin
2023-06-27,30271.91,31013.13,30232.66,30696.99,683163079.08,bitcoin
2023-06-28,30696.99,30714.46,29862.15,30078.9,577536151.3,bitcoin
2023-06-29,30078.9,30833.99,30043.07,30447.17,654120553.86,bitcoin
2023-06-30,30447.17,31272.25,29465.7,30471.06,1438707503.25,bitcoin
2023-07-01,30471.06,30653.27,30321.27,30590.76,221634243.18,bitcoin
2023-07-02,30590.76,30788.75,30181.34,30617.66,264438993.35,bitcoin
2023-07-03,30617.66,31388.17,30575.7,31160.24,606995802.76,bitcoin
2023-07-04,31160.24,31331.3,30638.68,30774.39,411450957.26,bitcoin
2023-07-05,30774.39,30877.17,30201.06,30503.07,484235780.2,bitcoin
2023-07-06,30503.07,31521.11,29869.18,29907.98,942103548.67,bitcoin
2023-07-07,29907.98,30450.48,29725.12,30349.69,584908167.72,bitcoin
2023-07-08,30349.69,30383.67,30056.18,30294.36,192238272.3,bitcoin
2023-07-09,30294.36,30441.0,30074.68,30171.49,216124236.01,bitcoin
2023-07-10,30171.49,31045.4,29964.03,30421.04,674592681.26,bitcoin
2023-07-11,30421.04,30805.91,30314.1,30626.62,539220942.45,bitcoin
2023-07-12,30626.62,30977.57,30214.19,30385.22,755704294.14,bitcoin
2023-07-13,30385.22,31844.94,30259.09,31475.78,1314075890.88,bitcoin
2023-07-14,31475.78,31636.78,29929.3,30331.09,1021600213.08,bitcoin
2023-07-15,30331.09,30403.12,30258.91,30298.45,149344124.18,bitcoin
2023-07-16,30298.45,30450.66,30083.92,30248.17,224532522.64,bitcoin
2023-07-17,30248.17,30340.04,29675.15,30147.68,558752237.54,bitcoin
2023-07-18,30147.68,30244.13,29538.16,29863.79,560798877.42,bitcoin
2023-07-19,29863.79,30193.82,29765.06,29918.6,446435257.92,bitcoin
2023-07-20,29918.6,30417.9,29577.88,29809.61,577250260.25,bitcoin
2023-07-21,29809.61,30060.04,29737.09,29911.46,395907301.04,bitcoin
2023-07-22,29911.46,30000.3,29635.44,29791.61,182484169.27,bitcoin
2023-07-23,29791.61,30345.9,29738.58,30085.68,244328645.64,bitcoin
2023-07-24,30085.68,30097.78,28860.94,29181.04,744538575.95,bitcoin
2023-07-25,29181.04,29367.59,29054.49,29226.63,354541899.17,bitcoin
2023-07-26,29226.63,29682.98,29098.81,29352.06,486510821.91,bitcoin
2023-07-27,29352.06,29566.99,29082.04,29217.05,373268935.18,bitcoin
2023-07-28,29217.05,29528.45,29121.24,29316.82,342975082.63,bitcoin
2023-07-29,29316.82,29406.57,29258.14,29358.76,146316009.97,bitcoin
2023-07-30,29358.76,29449.84,29043.43,29283.34,224246250.77,bitcoin
2023-07-31,29283.34,29524.99,29108.82,29231.47,426457343.16,bitcoin
2023-08-01,29231.47,29721.48,28564.09,29699.74,822433494.24,bitcoin
2023-08-02,29699.74,30029.06,28914.46,29163.69,838251477.68,bitcoin
2023-08-03,29163.69,29397.03,28945.61,29177.75,450334651.17,bitcoin
2023-08-04,29177.75,29308.95,28794.51,29078.51,375805085.38,bitcoin
2023-08-05,29078.51,29111.36,28953.98,29050.34,120051247.27,bitcoin
2023-08-06,29050.34,29164.68,28962.89,29046.16,126689336.09,bitcoin
2023-08-07,29046.16,29245.27,28672.37,29182.16,475156597.17,bitcoin
2023-08-08,29182.16,30210.36,29111.88,29770.51,786792606.34,bitcoin
2023-08-09,29770.51,30120.86,29356.43,29566.47,532770863.32,bitcoin
2023-08-10,29566.47,29707.55,29319.58,29428.1,375142806.93,bitcoin
2023-08-11,29428.1,29535.4,29219.56,29403.56,310027638.11,bitcoin
